Order_ID,Order_Timestamp,Day_Type,Restaurant_Type,Weather,Order_Value,Delivery_Time_Mins,Customer_Rating,Order_Hour
ORD-102600,16/04/2025 11:00,Weekday,Healthy/Vegan,Clear,105.04,32,4,11
ORD-102601,10/05/2025 14:00,Weekend,Fast Food,Cloudy,56.34,25,4,14
ORD-102602,25/03/2025 17:00,Weekday,Italian,Clear,59.12,19,4,17
ORD-102603,11/01/2025 14:00,Weekend,Fast Food,Clear,114.64,46,5,14
ORD-102604,22/05/2025 14:00,Weekday,Italian,Clear,92.14,18,4,14
ORD-102605,09/03/2025 20:00,Weekend,Fast Food,Rain,76.92,58,2,20
ORD-102606,02/02/2025 22:00,Weekend,Indian,Clear,116.38,29,5,22
ORD-102607,27/03/2025 13:00,Weekday,Indian,Clear,46.78,29,5,13
ORD-102608,18/03/2025 11:00,Weekday,Fast Food,Cloudy,48.85,27,4,11
ORD-102609,27/06/2025 20:00,Weekday,Indian,Clear,57.26,15,5,20
ORD-102610,05/02/2025 18:00,Weekday,Fast Food,Clear,90.05,18,5,18
ORD-102611,07/04/2025 20:00,Weekday,Indian,Clear,77.68,23,5,20
ORD-102612,24/04/2025 18:00,Weekday,Indian,Clear,46.57,24,5,18
ORD-102613,13/04/2025 21:00,Weekend,Indian,Clear,41.76,38,5,21
ORD-102614,30/04/2025 21:00,Weekday,Indian,Clear,61.99,34,5,21
ORD-102615,16/03/2025 15:00,Weekend,Fast Food,Clear,17.27,27,4,15
ORD-102616,17/01/2025 11:00,Weekday,Healthy/Vegan,Rain,40.81,29,4,11
ORD-102617,03/01/2025 17:00,Weekday,Indian,Clear,49.95,21,4,17
ORD-102618,11/04/2025 17:00,Weekday,Healthy/Vegan,Clear,100.73,28,4,17
ORD-102619,04/04/2025 11:00,Weekday,Sushi,Clear,103.55,31,4,11
ORD-102620,14/05/2025 19:00,Weekday,Healthy/Vegan,Rain,19.13,53,1,19
ORD-102621,01/04/2025 11:00,Weekday,Healthy/Vegan,Clear,37.29,22,4,11
ORD-102622,17/05/2025 17:00,Weekend,Fast Food,Clear,60.43,26,4,17
ORD-102623,14/01/2025 19:00,Weekday,Sushi,Clear,99.09,28,4,19
ORD-102624,04/01/2025 13:00,Weekend,Healthy/Vegan,Cloudy,75.1,43,5,13
ORD-102625,28/04/2025 13:00,Weekday,Sushi,Clear,63.24,21,5,13
ORD-102626,24/06/2025 15:00,Weekday,Fast Food,Clear,33.66,27,5,15
ORD-102627,12/03/2025 21:00,Weekday,Healthy/Vegan,Storm,69.83,45,5,21
ORD-102628,22/04/2025 20:00,Weekday,Sushi,Rain,81.27,32,5,20
ORD-102629,07/06/2025 21:00,Weekend,Sushi,Rain,100.44,53,1,21
ORD-102630,04/05/2025 13:00,Weekend,Indian,Cloudy,70.38,45,5,13
ORD-102631,16/06/2025 18:00,Weekday,Italian,Clear,116.19,19,5,18
ORD-102632,16/04/2025 17:00,Weekday,Fast Food,Clear,68.68,16,4,17
ORD-102633,19/05/2025 21:00,Weekday,Sushi,Clear,109.81,28,5,21
ORD-102634,20/06/2025 17:00,Weekday,Italian,Clear,119.67,30,4,17
ORD-102635,15/02/2025 19:00,Weekend,Fast Food,Clear,118.09,37,5,19
ORD-102636,26/02/2025 20:00,Weekday,Sushi,Clear,78.55,16,5,20
ORD-102637,13/06/2025 20:00,Weekday,Fast Food,Cloudy,80.67,25,5,20
ORD-102638,05/02/2025 14:00,Weekday,Italian,Clear,83.47,18,4,14
ORD-102639,27/05/2025 22:00,Weekday,Fast Food,Clear,21.07,20,5,22
ORD-102640,21/03/2025 19:00,Weekday,Italian,Rain,37.18,44,5,19
ORD-102641,15/06/2025 17:00,Weekend,Fast Food,Clear,75.7,27,4,17
ORD-102642,21/03/2025 22:00,Weekday,Healthy/Vegan,Clear,20.17,34,4,22
ORD-102643,26/03/2025 22:00,Weekday,Italian,Clear,51.73,28,5,22
ORD-102644,30/04/2025 10:00,Weekday,Healthy/Vegan,Clear,62.27,16,5,10
ORD-102645,10/01/2025 12:00,Weekday,Indian,Clear,69.05,15,4,12
ORD-102646,04/01/2025 16:00,Weekend,Italian,Rain,45.45,47,5,16
ORD-102647,13/02/2025 13:00,Weekday,Healthy/Vegan,Clear,41.6,31,4,13
ORD-102648,05/04/2025 22:00,Weekend,Italian,Rain,79.71,53,1,22
ORD-102649,15/04/2025 13:00,Weekday,Italian,Clear,95.28,32,5,13
ORD-102650,25/02/2025 20:00,Weekday,Sushi,Rain,109.59,44,5,20
ORD-102651,17/01/2025 11:00,Weekday,Fast Food,Rain,79.51,31,4,11
ORD-102652,11/06/2025 17:00,Weekday,Fast Food,Clear,118.37,21,5,17
ORD-102653,23/04/2025 22:00,Weekday,Indian,Clear,75.61,29,4,22
ORD-102654,22/03/2025 11:00,Weekend,Sushi,Clear,97.12,37,5,11
ORD-102655,30/05/2025 15:00,Weekday,Fast Food,Clear,106.68,15,4,15
ORD-102656,25/01/2025 13:00,Weekend,Healthy/Vegan,Clear,75.56,38,5,13
ORD-102657,18/05/2025 11:00,Weekend,Indian,Rain,99.15,36,5,11
ORD-102658,19/01/2025 16:00,Weekend,Healthy/Vegan,Clear,46.25,40,4,16
ORD-102659,31/05/2025 19:00,Weekend,Indian,Cloudy,34.25,33,5,19
ORD-102660,12/01/2025 15:00,Weekend,Fast Food,Clear,20.52,37,5,15
ORD-102661,13/05/2025 13:00,Weekday,Indian,Rain,36.07,40,5,13
ORD-102662,28/03/2025 20:00,Weekday,Indian,Rain,110.45,36,5,20
ORD-102663,12/01/2025 22:00,Weekend,Fast Food,Cloudy,99.67,27,4,22
ORD-102664,15/03/2025 16:00,Weekend,Indian,Rain,59.86,61,2,16
ORD-102665,09/06/2025 15:00,Weekday,Indian,Clear,99.37,30,4,15
ORD-102666,18/03/2025 11:00,Weekday,Sushi,Rain,74.26,36,5,11
ORD-102667,18/06/2025 19:00,Weekday,Healthy/Vegan,Clear,55.37,33,5,19
ORD-102668,29/06/2025 13:00,Weekend,Fast Food,Clear,60.72,35,5,13
ORD-102669,15/02/2025 15:00,Weekend,Indian,Rain,107.21,58,1,15
ORD-102670,01/06/2025 19:00,Weekend,Sushi,Clear,30.45,35,4,19
ORD-102671,26/05/2025 18:00,Weekday,Sushi,Clear,22,18,5,18
ORD-102672,01/03/2025 18:00,Weekend,Indian,Cloudy,50.93,24,5,18
ORD-102673,26/04/2025 22:00,Weekend,Sushi,Cloudy,54.16,36,4,22
ORD-102674,17/01/2025 15:00,Weekday,Healthy/Vegan,Clear,100.83,30,5,15
ORD-102675,06/05/2025 11:00,Weekday,Healthy/Vegan,Clear,76.67,30,5,11
ORD-102676,23/05/2025 13:00,Weekday,Sushi,Clear,18.04,25,5,13
ORD-102677,12/05/2025 18:00,Weekday,Fast Food,Clear,24.83,29,4,18
ORD-102678,10/05/2025 12:00,Weekend,Sushi,Clear,109.83,35,5,12
ORD-102679,17/06/2025 17:00,Weekday,Fast Food,Clear,109.19,31,5,17
ORD-102680,17/02/2025 10:00,Weekday,Fast Food,Rain,119.36,43,5,10
ORD-102681,08/06/2025 19:00,Weekend,Fast Food,Clear,43.2,22,4,19
ORD-102682,18/02/2025 17:00,Weekday,Italian,Rain,19.76,49,5,17
ORD-102683,22/04/2025 21:00,Weekday,Italian,Clear,113.3,29,4,21
ORD-102684,16/02/2025 21:00,Weekend,Italian,Rain,77.05,37,5,21
ORD-102685,26/01/2025 16:00,Weekend,Healthy/Vegan,Clear,98.64,34,4,16
ORD-102686,28/05/2025 20:00,Weekday,Sushi,Clear,113.22,27,4,20
ORD-102687,19/05/2025 22:00,Weekday,Sushi,Storm,42.63,49,5,22
ORD-102688,03/04/2025 14:00,Weekday,Indian,Storm,84.78,48,5,14
ORD-102689,13/04/2025 14:00,Weekend,Italian,Cloudy,84.47,35,5,14
ORD-102690,22/03/2025 19:00,Weekend,Sushi,Cloudy,32.53,25,4,19
ORD-102691,15/06/2025 11:00,Weekend,Italian,Clear,32.2,28,5,11
ORD-102692,20/04/2025 19:00,Weekend,Italian,Clear,80.59,30,5,19
ORD-102693,14/01/2025 11:00,Weekday,Healthy/Vegan,Clear,95.56,30,5,11
ORD-102694,19/03/2025 18:00,Weekday,Indian,Clear,115.62,21,5,18
ORD-102695,19/02/2025 17:00,Weekday,Healthy/Vegan,Storm,64.48,38,4,17
ORD-102696,13/05/2025 13:00,Weekday,Italian,Rain,101.86,47,5,13
ORD-102697,22/01/2025 21:00,Weekday,Italian,Storm,21.38,31,5,21
ORD-102698,28/02/2025 21:00,Weekday,Italian,Cloudy,66.95,28,4,21
ORD-102699,19/03/2025 19:00,Weekday,Healthy/Vegan,Clear,115.18,30,4,19
ORD-102700,05/06/2025 11:00,Weekday,Sushi,Clear,36.97,29,5,11
ORD-102701,04/02/2025 13:00,Weekday,Sushi,Clear,24.28,26,5,13
ORD-102702,18/05/2025 16:00,Weekend,Healthy/Vegan,Clear,74.01,31,5,16
ORD-102703,10/06/2025 16:00,Weekday,Healthy/Vegan,Cloudy,61.03,16,5,16
ORD-102704,21/02/2025 20:00,Weekday,Fast Food,Clear,25.15,21,4,20
ORD-102705,17/02/2025 19:00,Weekday,Healthy/Vegan,Rain,106.38,53,1,19
ORD-102706,11/03/2025 15:00,Weekday,Fast Food,Clear,104.65,18,5,15
ORD-102707,16/02/2025 19:00,Weekend,Sushi,Cloudy,46.79,30,5,19
ORD-102708,18/01/2025 20:00,Weekend,Italian,Cloudy,82.31,30,4,20
ORD-102709,24/06/2025 14:00,Weekday,Healthy/Vegan,Rain,34.03,30,4,14
ORD-102710,18/04/2025 11:00,Weekday,Fast Food,Clear,112.68,23,5,11
ORD-102711,02/03/2025 10:00,Weekend,Indian,Cloudy,90.57,31,5,10
ORD-102712,21/06/2025 19:00,Weekend,Italian,Clear,75.68,38,5,19
ORD-102713,03/02/2025 20:00,Weekday,Healthy/Vegan,Clear,101.38,17,5,20
ORD-102714,26/04/2025 21:00,Weekend,Indian,Cloudy,71.68,24,5,21
ORD-102715,11/02/2025 22:00,Weekday,Sushi,Cloudy,74.7,18,4,22
ORD-102716,28/01/2025 14:00,Weekday,Indian,Clear,115.4,33,5,14
ORD-102717,17/01/2025 11:00,Weekday,Sushi,Cloudy,64.85,23,4,11
ORD-102718,11/02/2025 22:00,Weekday,Sushi,Clear,19.06,27,5,22
ORD-102719,22/04/2025 13:00,Weekday,Healthy/Vegan,Clear,19.08,34,5,13
ORD-102720,14/01/2025 19:00,Weekday,Healthy/Vegan,Clear,66.87,32,5,19
ORD-102721,14/03/2025 12:00,Weekday,Healthy/Vegan,Clear,31.49,17,4,12
ORD-102722,09/02/2025 22:00,Weekend,Indian,Clear,99.04,26,5,22
ORD-102723,15/05/2025 20:00,Weekday,Italian,Clear,99.86,19,4,20
ORD-102724,07/06/2025 16:00,Weekend,Fast Food,Clear,113.62,44,4,16
ORD-102725,21/01/2025 14:00,Weekday,Italian,Cloudy,26.79,20,5,14
ORD-102726,04/06/2025 14:00,Weekday,Italian,Clear,53.98,20,5,14
ORD-102727,19/01/2025 13:00,Weekend,Italian,Rain,97.58,54,1,13
ORD-102728,20/05/2025 16:00,Weekday,Fast Food,Clear,81.57,33,5,16
ORD-102729,07/06/2025 18:00,Weekend,Sushi,Clear,74.83,24,5,18
ORD-102730,12/03/2025 20:00,Weekday,Sushi,Clear,15.44,20,5,20
ORD-102731,25/06/2025 22:00,Weekday,Sushi,Clear,47.82,32,4,22
ORD-102732,02/01/2025 12:00,Weekday,Sushi,Rain,38.25,44,5,12
ORD-102733,16/05/2025 18:00,Weekday,Sushi,Clear,35.71,31,4,18
ORD-102734,12/03/2025 14:00,Weekday,Sushi,Clear,57.5,28,5,14
ORD-102735,02/01/2025 18:00,Weekday,Sushi,Clear,91.02,31,5,18
ORD-102736,12/06/2025 15:00,Weekday,Fast Food,Clear,64.15,18,5,15
ORD-102737,01/01/2025 22:00,Weekday,Fast Food,Rain,23.43,49,4,22
ORD-102738,03/06/2025 13:00,Weekday,Sushi,Clear,42.59,26,5,13
ORD-102739,30/01/2025 11:00,Weekday,Indian,Clear,74.67,25,5,11
ORD-102740,17/04/2025 17:00,Weekday,Indian,Rain,94.93,45,4,17
ORD-102741,31/05/2025 13:00,Weekend,Italian,Clear,70.22,40,4,13
ORD-102742,10/01/2025 12:00,Weekday,Sushi,Clear,88.35,17,5,12
ORD-102743,15/06/2025 16:00,Weekend,Sushi,Rain,35.8,54,3,16
ORD-102744,06/03/2025 13:00,Weekday,Healthy/Vegan,Rain,55.61,41,4,13
ORD-102745,17/01/2025 15:00,Weekday,Healthy/Vegan,Storm,35.63,34,5,15
ORD-102746,10/06/2025 19:00,Weekday,Sushi,Clear,57.91,29,5,19
ORD-102747,11/02/2025 18:00,Weekday,Fast Food,Clear,26.55,34,4,18
ORD-102748,23/02/2025 20:00,Weekend,Healthy/Vegan,Clear,90.46,28,5,20
ORD-102749,19/02/2025 11:00,Weekday,Sushi,Cloudy,73.91,19,5,11
ORD-102750,06/04/2025 19:00,Weekend,Fast Food,Clear,53.64,32,5,19
ORD-102751,31/03/2025 21:00,Weekday,Healthy/Vegan,Cloudy,21.27,17,5,21
ORD-102752,07/02/2025 10:00,Weekday,Indian,Clear,96.6,21,5,10
ORD-102753,01/01/2025 16:00,Weekday,Fast Food,Clear,30.42,17,4,16
ORD-102754,28/02/2025 20:00,Weekday,Italian,Clear,95.89,28,5,20
ORD-102755,14/05/2025 10:00,Weekday,Fast Food,Rain,43.32,45,5,10
ORD-102756,24/05/2025 14:00,Weekend,Healthy/Vegan,Clear,93.68,24,4,14
ORD-102757,30/03/2025 18:00,Weekend,Indian,Rain,98.2,51,2,18
ORD-102758,13/02/2025 13:00,Weekday,Fast Food,Clear,66.8,24,5,13
ORD-102759,06/02/2025 13:00,Weekday,Italian,Clear,56.28,19,4,13
ORD-102760,09/06/2025 20:00,Weekday,Fast Food,Clear,93.12,15,5,20
ORD-102761,11/02/2025 10:00,Weekday,Italian,Clear,19.71,31,4,10
ORD-102762,06/02/2025 19:00,Weekday,Fast Food,Clear,49.08,18,5,19
ORD-102763,20/04/2025 11:00,Weekend,Sushi,Clear,27.37,43,5,11
ORD-102764,11/02/2025 11:00,Weekday,Indian,Rain,80.36,32,5,11
ORD-102765,09/01/2025 20:00,Weekday,Sushi,Cloudy,97.29,30,5,20
ORD-102766,10/05/2025 10:00,Weekend,Italian,Clear,38.09,39,5,10
ORD-102767,08/04/2025 12:00,Weekday,Sushi,Rain,45.65,35,4,12
ORD-102768,26/01/2025 21:00,Weekend,Indian,Clear,55.72,33,4,21
ORD-102769,30/04/2025 22:00,Weekday,Healthy/Vegan,Cloudy,33.76,32,5,22
ORD-102770,13/03/2025 10:00,Weekday,Sushi,Clear,118.94,16,5,10
ORD-102771,08/02/2025 19:00,Weekend,Fast Food,Clear,18.49,33,5,19
ORD-102772,06/04/2025 12:00,Weekend,Italian,Cloudy,71.15,45,5,12
ORD-102773,25/06/2025 11:00,Weekday,Healthy/Vegan,Clear,59.03,34,5,11
ORD-102774,17/06/2025 19:00,Weekday,Sushi,Cloudy,35.59,28,4,19
ORD-102775,01/03/2025 12:00,Weekend,Fast Food,Clear,29.63,38,5,12
ORD-102776,07/01/2025 20:00,Weekday,Indian,Clear,118.48,29,4,20
ORD-102777,25/02/2025 19:00,Weekday,Indian,Clear,29.24,17,4,19
ORD-102778,21/02/2025 22:00,Weekday,Indian,Rain,79.71,42,5,22
ORD-102779,19/02/2025 10:00,Weekday,Fast Food,Clear,62.68,15,5,10
ORD-102780,09/02/2025 15:00,Weekend,Healthy/Vegan,Clear,29.63,25,4,15
ORD-102781,23/01/2025 20:00,Weekday,Italian,Cloudy,40.26,32,5,20
ORD-102782,20/04/2025 18:00,Weekend,Sushi,Clear,87.89,35,4,18
ORD-102783,29/01/2025 14:00,Weekday,Indian,Clear,79.07,32,5,14
ORD-102784,21/05/2025 12:00,Weekday,Fast Food,Clear,56.3,28,5,12
ORD-102785,06/05/2025 13:00,Weekday,Sushi,Rain,98.17,39,5,13
ORD-102786,01/04/2025 14:00,Weekday,Sushi,Rain,89.79,41,5,14
ORD-102787,25/03/2025 18:00,Weekday,Fast Food,Storm,46.01,40,5,18
ORD-102788,06/04/2025 15:00,Weekend,Italian,Clear,66.51,39,4,15
ORD-102789,26/06/2025 10:00,Weekday,Italian,Clear,58.22,32,5,10
ORD-102790,07/03/2025 22:00,Weekday,Sushi,Clear,95.91,16,5,22
ORD-102791,28/04/2025 12:00,Weekday,Healthy/Vegan,Rain,79.79,42,4,12
ORD-102792,09/03/2025 13:00,Weekend,Healthy/Vegan,Cloudy,97.32,40,5,13
ORD-102793,12/05/2025 18:00,Weekday,Fast Food,Rain,28.09,45,5,18
ORD-102794,10/01/2025 19:00,Weekday,Sushi,Clear,91.76,22,4,19
ORD-102795,24/05/2025 14:00,Weekend,Indian,Clear,83.49,41,4,14
ORD-102796,22/04/2025 22:00,Weekday,Fast Food,Rain,39.08,37,5,22
ORD-102797,12/05/2025 21:00,Weekday,Sushi,Clear,100.65,18,5,21
ORD-102798,12/06/2025 18:00,Weekday,Fast Food,Clear,97.44,26,5,18
ORD-102799,07/04/2025 16:00,Weekday,Healthy/Vegan,Clear,81.42,22,5,16
ORD-102800,30/03/2025 22:00,Weekend,Sushi,Rain,53.8,57,2,22
ORD-102801,18/01/2025 22:00,Weekend,Sushi,Cloudy,112.38,31,4,22
ORD-102802,02/06/2025 21:00,Weekday,Healthy/Vegan,Clear,81.58,19,4,21
ORD-102803,11/03/2025 22:00,Weekday,Fast Food,Rain,62.85,44,4,22
ORD-102804,18/05/2025 21:00,Weekend,Sushi,Clear,75.39,39,5,21
ORD-102805,13/02/2025 10:00,Weekday,Italian,Cloudy,16.24,21,5,10
ORD-102806,22/04/2025 18:00,Weekday,Sushi,Clear,75.14,28,4,18
ORD-102807,04/01/2025 21:00,Weekend,Sushi,Clear,110.28,21,5,21
ORD-102808,17/01/2025 18:00,Weekday,Italian,Clear,74.8,24,5,18
ORD-102809,31/01/2025 14:00,Weekday,Fast Food,Cloudy,55.01,17,4,14
ORD-102810,20/06/2025 22:00,Weekday,Italian,Clear,96.2,19,4,22
ORD-102811,21/04/2025 11:00,Weekday,Healthy/Vegan,Storm,88.39,53,1,11
ORD-102812,21/05/2025 19:00,Weekday,Fast Food,Clear,107.2,20,4,19
ORD-102813,03/06/2025 16:00,Weekday,Italian,Rain,63.78,43,5,16
ORD-102814,13/06/2025 19:00,Weekday,Indian,Clear,117.1,22,5,19
ORD-102815,01/01/2025 22:00,Weekday,Sushi,Clear,92.12,17,5,22
ORD-102816,26/04/2025 13:00,Weekend,Healthy/Vegan,Clear,49.3,37,5,13
ORD-102817,05/06/2025 18:00,Weekday,Healthy/Vegan,Clear,103.05,21,5,18
ORD-102818,07/02/2025 17:00,Weekday,Fast Food,Clear,79.52,15,5,17
ORD-102819,10/06/2025 12:00,Weekday,Sushi,Clear,84.1,22,5,12
ORD-102820,08/05/2025 13:00,Weekday,Fast Food,Clear,85.2,28,4,13
ORD-102821,14/03/2025 21:00,Weekday,Healthy/Vegan,Rain,43.37,47,5,21
ORD-102822,05/01/2025 14:00,Weekend,Indian,Clear,91.11,40,4,14
ORD-102823,13/01/2025 12:00,Weekday,Healthy/Vegan,Cloudy,74.47,33,5,12
ORD-102824,12/05/2025 16:00,Weekday,Italian,Clear,25.79,17,5,16
ORD-102825,29/05/2025 10:00,Weekday,Fast Food,Clear,50.63,15,4,10
ORD-102826,04/02/2025 19:00,Weekday,Italian,Clear,44.9,22,5,19
ORD-102827,12/02/2025 13:00,Weekday,Fast Food,Clear,109.32,21,4,13
ORD-102828,05/02/2025 15:00,Weekday,Italian,Clear,62.07,16,4,15
ORD-102829,19/06/2025 20:00,Weekday,Sushi,Rain,27.94,35,5,20
ORD-102830,27/02/2025 19:00,Weekday,Indian,Clear,43.06,26,5,19
ORD-102831,18/02/2025 17:00,Weekday,Indian,Clear,49.77,27,5,17
ORD-102832,01/03/2025 13:00,Weekend,Fast Food,Clear,100.82,35,5,13
ORD-102833,23/04/2025 10:00,Weekday,Italian,Clear,33.55,16,4,10
ORD-102834,17/02/2025 17:00,Weekday,Italian,Clear,18,28,5,17
ORD-102835,15/06/2025 16:00,Weekend,Fast Food,Clear,97.76,33,4,16
ORD-102836,10/05/2025 15:00,Weekend,Sushi,Cloudy,15.81,33,5,15
ORD-102837,23/04/2025 17:00,Weekday,Fast Food,Clear,64.19,21,5,17
ORD-102838,13/06/2025 17:00,Weekday,Fast Food,Clear,72.51,29,5,17
ORD-102839,24/03/2025 12:00,Weekday,Healthy/Vegan,Cloudy,75.47,17,5,12
ORD-102840,17/03/2025 22:00,Weekday,Fast Food,Clear,25.81,26,5,22
ORD-102841,12/06/2025 19:00,Weekday,Indian,Clear,66.57,19,5,19
ORD-102842,30/04/2025 15:00,Weekday,Fast Food,Clear,32.13,20,5,15
ORD-102843,19/05/2025 19:00,Weekday,Fast Food,Clear,87.9,29,5,19
ORD-102844,10/06/2025 11:00,Weekday,Indian,Cloudy,69.25,24,5,11
ORD-102845,22/06/2025 17:00,Weekend,Italian,Clear,50.37,37,5,17
ORD-102846,02/05/2025 14:00,Weekday,Fast Food,Clear,32.7,21,4,14
ORD-102847,29/06/2025 16:00,Weekend,Indian,Clear,37.15,29,5,16
ORD-102848,26/04/2025 20:00,Weekend,Fast Food,Cloudy,96.36,24,4,20
ORD-102849,22/03/2025 16:00,Weekend,Sushi,Clear,56.53,36,5,16
ORD-102850,03/06/2025 11:00,Weekday,Italian,Clear,21.12,30,5,11
ORD-102851,24/06/2025 13:00,Weekday,Indian,Clear,87.81,24,5,13
ORD-102852,15/06/2025 13:00,Weekend,Italian,Clear,57.74,36,4,13
ORD-102853,19/04/2025 10:00,Weekend,Healthy/Vegan,Clear,53.67,28,4,10
ORD-102854,04/05/2025 14:00,Weekend,Sushi,Clear,18.27,40,4,14
ORD-102855,10/06/2025 10:00,Weekday,Healthy/Vegan,Clear,23.16,23,5,10
ORD-102856,02/04/2025 14:00,Weekday,Sushi,Clear,82.33,31,5,14
ORD-102857,21/03/2025 16:00,Weekday,Fast Food,Clear,61.07,32,4,16
ORD-102858,01/06/2025 12:00,Weekend,Indian,Clear,92.55,33,5,12
ORD-102859,19/05/2025 14:00,Weekday,Healthy/Vegan,Clear,56.37,30,4,14
ORD-102860,08/04/2025 13:00,Weekday,Indian,Rain,94.86,44,5,13
ORD-102861,11/06/2025 21:00,Weekday,Indian,Clear,73.3,15,4,21
ORD-102862,18/03/2025 14:00,Weekday,Fast Food,Clear,33.79,25,5,14
ORD-102863,08/03/2025 22:00,Weekend,Indian,Clear,41.63,33,5,22
ORD-102864,11/01/2025 21:00,Weekend,Fast Food,Clear,43.33,47,5,21
ORD-102865,19/05/2025 16:00,Weekday,Italian,Cloudy,102.67,20,5,16
ORD-102866,22/05/2025 21:00,Weekday,Healthy/Vegan,Rain,88.55,46,4,21
ORD-102867,08/05/2025 16:00,Weekday,Healthy/Vegan,Clear,72.99,15,5,16
ORD-102868,07/06/2025 21:00,Weekend,Italian,Clear,103.68,32,4,21
ORD-102869,25/03/2025 21:00,Weekday,Healthy/Vegan,Cloudy,30.51,24,5,21
ORD-102870,25/06/2025 16:00,Weekday,Healthy/Vegan,Rain,108.35,44,5,16
ORD-102871,16/03/2025 13:00,Weekend,Fast Food,Clear,38.1,35,5,13
ORD-102872,17/02/2025 20:00,Weekday,Healthy/Vegan,Cloudy,102.23,29,5,20
ORD-102873,14/01/2025 18:00,Weekday,Italian,Clear,42.86,25,4,18
ORD-102874,27/01/2025 22:00,Weekday,Fast Food,Clear,44.69,23,5,22
ORD-102875,26/04/2025 12:00,Weekend,Italian,Clear,95.65,28,5,12
ORD-102876,25/02/2025 21:00,Weekday,Indian,Storm,118.3,29,5,21
ORD-102877,01/06/2025 18:00,Weekend,Italian,Clear,23.03,39,4,18
ORD-102878,19/04/2025 21:00,Weekend,Sushi,Rain,26.74,39,4,21
ORD-102879,29/01/2025 20:00,Weekday,Sushi,Clear,69.58,32,5,20
ORD-102880,27/01/2025 15:00,Weekday,Italian,Rain,100.64,44,5,15
ORD-102881,23/01/2025 21:00,Weekday,Healthy/Vegan,Rain,119.47,48,5,21
ORD-102882,02/02/2025 12:00,Weekend,Fast Food,Clear,30.61,29,4,12
ORD-102883,14/04/2025 15:00,Weekday,Italian,Clear,47.48,18,5,15
ORD-102884,21/05/2025 18:00,Weekday,Indian,Clear,90.75,30,4,18
ORD-102885,27/05/2025 17:00,Weekday,Indian,Cloudy,47.05,20,4,17
ORD-102886,30/04/2025 10:00,Weekday,Fast Food,Clear,48.16,26,5,10
ORD-102887,26/03/2025 22:00,Weekday,Indian,Cloudy,97.24,32,5,22
ORD-102888,16/06/2025 13:00,Weekday,Indian,Clear,36.29,22,4,13
ORD-102889,01/05/2025 10:00,Weekday,Healthy/Vegan,Rain,74.61,39,4,10
ORD-102890,16/01/2025 16:00,Weekday,Italian,Clear,107.1,29,4,16
ORD-102891,21/04/2025 20:00,Weekday,Indian,Clear,94.34,21,4,20
ORD-102892,01/03/2025 19:00,Weekend,Fast Food,Rain,117.23,61,1,19
ORD-102893,20/02/2025 21:00,Weekday,Italian,Clear,26.72,17,5,21
ORD-102894,11/04/2025 20:00,Weekday,Fast Food,Clear,100.99,26,4,20
ORD-102895,17/03/2025 18:00,Weekday,Sushi,Rain,98.95,40,4,18
ORD-102896,01/05/2025 15:00,Weekday,Healthy/Vegan,Clear,30.3,33,5,15
ORD-102897,18/04/2025 14:00,Weekday,Indian,Clear,66.06,32,4,14
ORD-102898,26/02/2025 16:00,Weekday,Healthy/Vegan,Clear,35.22,18,5,16
ORD-102899,31/05/2025 10:00,Weekend,Healthy/Vegan,Clear,21.97,23,5,10
ORD-102900,11/06/2025 21:00,Weekday,Italian,Clear,52.63,21,5,21
ORD-102901,02/01/2025 10:00,Weekday,Sushi,Rain,25.34,46,4,10
ORD-102902,28/02/2025 18:00,Weekday,Healthy/Vegan,Clear,85.49,16,5,18
ORD-102903,22/01/2025 22:00,Weekday,Sushi,Clear,95.42,19,5,22
ORD-102904,02/02/2025 17:00,Weekend,Fast Food,Clear,64.55,39,5,17
ORD-102905,21/04/2025 19:00,Weekday,Sushi,Clear,58.51,19,5,19
ORD-102906,08/03/2025 20:00,Weekend,Italian,Rain,30.65,59,2,20
ORD-102907,28/05/2025 10:00,Weekday,Indian,Clear,36.7,15,5,10
ORD-102908,18/03/2025 12:00,Weekday,Indian,Cloudy,28.82,31,5,12
ORD-102909,26/02/2025 17:00,Weekday,Indian,Cloudy,23.59,31,5,17
ORD-102910,01/04/2025 17:00,Weekday,Italian,Clear,100.25,34,4,17
ORD-102911,06/01/2025 19:00,Weekday,Indian,Clear,71.13,24,5,19
ORD-102912,09/03/2025 16:00,Weekend,Sushi,Clear,105.2,44,5,16
ORD-102913,03/03/2025 18:00,Weekday,Indian,Rain,31.83,32,5,18
ORD-102914,21/06/2025 22:00,Weekend,Indian,Clear,92.4,39,4,22
ORD-102915,13/06/2025 13:00,Weekday,Fast Food,Rain,53.69,27,5,13
ORD-102916,25/05/2025 20:00,Weekend,Fast Food,Storm,95.65,39,4,20
ORD-102917,06/06/2025 22:00,Weekday,Fast Food,Rain,68.04,45,5,22
ORD-102918,20/06/2025 21:00,Weekday,Italian,Clear,41.91,33,5,21
ORD-102919,22/06/2025 19:00,Weekend,Italian,Rain,30.19,63,1,19
ORD-102920,09/02/2025 14:00,Weekend,Healthy/Vegan,Cloudy,78.91,36,5,14
ORD-102921,25/01/2025 19:00,Weekend,Fast Food,Clear,75.77,38,4,19
ORD-102922,21/06/2025 18:00,Weekend,Italian,Storm,102.25,48,4,18
